 0.14565E+02 -0.16827E-06 -0.34414E-06  0.21910E-21  0.34374E+00  0.49937E+00  0.43148E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62135E+02  0.52837E+04  0.78505E-05  0.65916E-01  0.63822E+02  0.00000E+00
 0.14786E+02 -0.18647E-06 -0.35976E-06 -0.39208E-21  0.33533E+00  0.48260E+00  0.44368E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61870E+02  0.39103E+04  0.79971E-05  0.69049E-01  0.63399E+02  0.00000E+00
 0.15011E+02 -0.20512E-06 -0.37608E-06 -0.22458E-21  0.32715E+00  0.46499E+00  0.45600E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61618E+02  0.28896E+04  0.81467E-05  0.72299E-01  0.62980E+02  0.00000E+00
 0.15240E+02 -0.22405E-06 -0.39251E-06 -0.38877E-20  0.31919E+00  0.44664E+00  0.46845E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61373E+02  0.21203E+04  0.82986E-05  0.75673E-01  0.62563E+02  0.00000E+00
 0.15472E+02 -0.24325E-06 -0.41131E-06 -0.11043E-20  0.31144E+00  0.42737E+00  0.48103E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61139E+02  0.15464E+04  0.84533E-05  0.79171E-01  0.62149E+02  0.00000E+00
 0.15707E+02 -0.26268E-06 -0.43145E-06  0.70641E-21  0.30390E+00  0.40741E+00  0.49376E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60915E+02  0.11172E+04  0.86107E-05  0.82807E-01  0.61738E+02  0.00000E+00
 0.15946E+02 -0.28224E-06 -0.45351E-06 -0.49217E-21  0.29656E+00  0.38639E+00  0.50668E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60705E+02  0.79538E+03  0.87711E-05  0.86593E-01  0.61330E+02  0.00000E+00
 0.16189E+02 -0.30173E-06 -0.47763E-06  0.78417E-21  0.28942E+00  0.36468E+00  0.51980E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60509E+02  0.55801E+03  0.89344E-05  0.90538E-01  0.60924E+02  0.00000E+00
 0.16436E+02 -0.32132E-06 -0.50533E-06 -0.27297E-20  0.28247E+00  0.34174E+00  0.53317E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60326E+02  0.38176E+03  0.91007E-05  0.94654E-01  0.60521E+02  0.00000E+00
 0.16686E+02 -0.34017E-06 -0.53432E-06 -0.11448E-20  0.27571E+00  0.31803E+00  0.54687E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60159E+02  0.25496E+03  0.92700E-05  0.98963E-01  0.60121E+02  0.00000E+00
 0.16940E+02 -0.35953E-06 -0.57100E-06 -0.14112E-20  0.26913E+00  0.29299E+00  0.56085E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60008E+02  0.16399E+03  0.94425E-05  0.10347E+00  0.59723E+02  0.00000E+00
 0.17198E+02 -0.37775E-06 -0.61178E-06  0.23575E-20  0.26273E+00  0.26716E+00  0.57526E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59876E+02  0.10216E+03  0.96182E-05  0.10821E+00  0.59328E+02  0.00000E+00
 0.17459E+02 -0.39520E-06 -0.65974E-06 -0.29530E-20  0.25650E+00  0.24047E+00  0.59013E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59762E+02  0.61597E+02  0.97970E-05  0.11320E+00  0.58935E+02  0.00000E+00
