  0.62000E-01  0.00000E+00  0.94741E-06  0.45672E-02  0.12248E+01  0.17878E-01  0.12115E+01  0.00000E+00  0.12294E+01  0.90043E+00  0.32897E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.63001E-01  0.00000E+00  0.95231E-06  0.45904E-02  0.12248E+01  0.17965E-01  0.12114E+01  0.00000E+00  0.12294E+01  0.90133E+00  0.32806E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.64001E-01  0.00000E+00  0.95737E-06  0.46144E-02  0.12248E+01  0.18054E-01  0.12113E+01  0.00000E+00  0.12294E+01  0.90226E+00  0.32714E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.65000E-01  0.00000E+00  0.96257E-06  0.46391E-02  0.12248E+01  0.18147E-01  0.12112E+01  0.00000E+00  0.12294E+01  0.90320E+00  0.32620E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.66001E-01  0.00000E+00  0.96795E-06  0.46646E-02  0.12247E+01  0.18242E-01  0.12112E+01  0.00000E+00  0.12294E+01  0.90416E+00  0.32524E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.67001E-01  0.00000E+00  0.97349E-06  0.46909E-02  0.12247E+01  0.18340E-01  0.12111E+01  0.00000E+00  0.12294E+01  0.90514E+00  0.32426E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.68000E-01  0.00000E+00  0.97920E-06  0.47179E-02  0.12247E+01  0.18441E-01  0.12110E+01  0.00000E+00  0.12294E+01  0.92277E+00  0.30662E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.69000E-01  0.00000E+00  0.98510E-06  0.47458E-02  0.12247E+01  0.18544E-01  0.12109E+01  0.00000E+00  0.12294E+01  0.92381E+00  0.30558E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.70001E-01  0.00000E+00  0.99117E-06  0.47745E-02  0.12246E+01  0.18651E-01  0.12107E+01  0.00000E+00  0.12294E+01  0.92487E+00  0.30452E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.71001E-01  0.00000E+00  0.99744E-06  0.48042E-02  0.12246E+01  0.18761E-01  0.12106E+01  0.00000E+00  0.12294E+01  0.92596E+00  0.30344E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
